,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,airports_per_region
34637,19313,KASN,small_airport,Talladega Municipal Airport,33.56990051,-86.05090332,529,,US,AL,Talladega,no,KASN,ASN,ASN,,https://en.wikipedia.org/wiki/Talladega_Municipal_Airport,,458
34638,19314,KAST,medium_airport,Astoria Regional Airport,46.15800095,-123.8789978,15,,US,OR,Astoria,no,KAST,AST,AST,,https://en.wikipedia.org/wiki/Astoria_Regional_Airport,,609
34639,19315,KASW,small_airport,Warsaw Municipal Airport,41.27470016,-85.84010315,850,,US,IN,Warsaw,no,KASW,,ASW,,,,753
34640,19316,KASX,small_airport,John F Kennedy Memorial Airport,46.54850006,-90.91899872,827,,US,WI,Ashland,no,KASX,ASX,ASX,,https://en.wikipedia.org/wiki/John_F._Kennedy_Memorial_Airport,,663
34641,19317,KASY,small_airport,Ashley Municipal Airport,46.02389908,-99.3526001,2032,,US,ND,Ashley,no,KASY,ASY,ASY,,https://en.wikipedia.org/wiki/Ashley_Municipal_Airport,,333
34642,19318,KATA,small_airport,Hall Miller Municipal Airport,33.10179901,-94.19529724,280,,US,TX,Atlanta,no,KATA,,ATA,,,,3625
34643,3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026,,US,GA,Atlanta,yes,KATL,ATL,ATL,http://www.atlanta-airport.com/,https://en.wikipedia.org/wiki/Hartsfield–Jackson_Atlanta_International_Airport,,617
34644,19319,KATS,small_airport,Artesia Municipal Airport,32.85250092,-104.4680023,3541,,US,NM,Artesia,no,KATS,ATS,ATS,,https://en.wikipedia.org/wiki/Artesia_Municipal_Airport,,427
34645,19320,KATW,small_airport,Appleton International Airport,44.258099,-88.519096,918,,US,WI,Appleton,yes,KATW,ATW,ATW,http://atwairport.com/,https://en.wikipedia.org/wiki/Outagamie_County_Regional_Airport,Outagamie County Regional Airport,663
34646,3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,,US,SD,Watertown,yes,KATY,ATY,ATY,,https://en.wikipedia.org/wiki/Watertown_Regional_Airport,,230
34647,19321,KAUG,medium_airport,Augusta State Airport,44.3205986,-69.79730225,352,,US,ME,Augusta,yes,KAUG,AUG,AUG,,https://en.wikipedia.org/wiki/Augusta_State_Airport,,262
34648,19322,KAUH,small_airport,Aurora Municipal Al Potter Field,40.89410019,-97.99459839,1803,,US,NE,Aurora,no,KAUH,,AUH,,,,337
34649,19323,KAUM,small_airport,Austin Municipal Airport,43.66500092,-92.93340302,1234,,US,MN,Austin,no,KAUM,AUM,AUM,,https://en.wikipedia.org/wiki/Austin_Municipal_Airport,,630
34650,19324,KAUN,small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,1539,,US,CA,Auburn,no,KAUN,AUN,AUN,,https://en.wikipedia.org/wiki/Auburn_Municipal_Airport,,2318
34651,19325,KAUO,small_airport,Auburn University Regional Airport,32.615101,-85.433998,777,,US,AL,Auburn,no,KAUO,AUO,AUO,,https://en.wikipedia.org/wiki/Auburn-Opelika_Robert_G._Pitts_Airport,Auburn–Opelika Robert G. Pitts Field,458
34652,3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542,,US,TX,Austin,yes,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,,3625
34653,19326,KAUW,medium_airport,Wausau Downtown Airport,44.92620087,-89.62660217,1201,,US,WI,Wausau,no,KAUW,AUW,AUW,http://www.ci.wausau.wi.us/Departments/Airport/GeneralInformation.aspx,https://en.wikipedia.org/wiki/Wausau_Downtown_Airport,,663
34654,19327,KAVC,small_airport,Mecklenburg Brunswick Regional Airport,36.688301,-78.054497,441,,US,VA,Brodnax,no,KAVC,,AVC,,,,558
34655,19328,KAVK,small_airport,Alva Regional Airport,36.77320099,-98.66989899,1474,,US,OK,Alva,no,KAVK,,AVK,,,,674
34656,3387,KAVL,medium_airport,Asheville Regional Airport,35.436199,-82.541801,2165,,US,NC,Asheville,yes,KAVL,AVL,AVL,,https://en.wikipedia.org/wiki/Asheville_Regional_Airport,,574
34657,19329,KAVO,small_airport,Avon Park Executive Airport,27.59119987,-81.52780151,160,,US,FL,Avon Park,no,KAVO,AVO,AVO,,https://en.wikipedia.org/wiki/Avon_Park_Executive_Airport,,1215
34658,3388,KAVP,medium_airport,Wilkes Barre Scranton International Airport,41.33850098,-75.7233963,962,,US,PA,Wilkes-Barre/Scranton,yes,KAVP,AVP,AVP,http://www.flyavp.com/,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport,,1004
34659,19330,KAVQ,small_airport,Marana Regional Airport,32.409065,-111.216199,2031,,US,AZ,Marana,no,KAVQ,AVW,AVQ,,https://en.wikipedia.org/wiki/Marana_Regional_Airport,"Avra Valley, Marana Auxiliary Army Airfield No. 2, Marana Field, Marana Northwest Regional, Rillito Field",961
34660,19331,KAVX,small_airport,Catalina Airport,33.4049,-118.416,1602,,US,CA,Avalon,no,KAVX,AVX,AVX,http://www.catalinaconservancy.org/index.php?s=visit&p=pilot_information,https://en.wikipedia.org/wiki/Catalina_Airport,"CIB, Airport in the Sky",2318
34661,19332,KAWG,small_airport,Washington Municipal Airport,41.27610016,-91.67340088,754,,US,IA,Washington,no,KAWG,,AWG,,,,397
34662,19333,KAWM,small_airport,West Memphis Municipal Airport,35.13510132,-90.23439789,212,,US,AR,West Memphis,no,KAWM,AWM,AWM,,https://en.wikipedia.org/wiki/West_Memphis_Municipal_Airport,,494
34663,19334,KAWO,small_airport,Arlington Municipal Airport,48.16070175,-122.1589966,142,,US,WA,Arlington,no,KAWO,,AWO,,https://en.wikipedia.org/wiki/Arlington_Municipal_Airport_(Washington),,704
34664,19335,KAXA,small_airport,Algona Municipal Airport,43.078104,-94.271836,1219,,US,IA,Algona,no,KAXA,AXG,AXA,,https://en.wikipedia.org/wiki/Algona_Municipal_Airport,,397
34665,19336,KAXH,small_airport,Houston Southwest Airport,29.5060997,-95.47689819,68,,US,TX,Houston,no,KAXH,,AXH,,,,3625
34666,3389,KAXN,medium_airport,Chandler Field,45.866299,-95.394699,1425,,US,MN,Alexandria,no,KAXN,AXN,AXN,,https://en.wikipedia.org/wiki/Alexandria_Municipal_Airport,,630
34667,19337,KAXQ,small_airport,Clarion County Airport,41.22579956,-79.44100189,1458,,US,PA,Clarion,no,KAXQ,,AXQ,,,,1004
34668,19338,KAXS,small_airport,Altus Quartz Mountain Regional Airport,34.697952,-99.3385,1433,,US,OK,Altus,no,KAXS,AXS,AXS,,https://en.wikipedia.org/wiki/Altus/Quartz_Mountain_Regional_Airport,,674
34669,19339,KAXV,small_airport,Neil Armstrong Airport,40.49340057,-84.29889679,913,,US,OH,Wapakoneta,no,KAXV,AXV,AXV,,https://en.wikipedia.org/wiki/Neil_Armstrong_Airport,,904
34670,19340,KAXX,small_airport,Angel Fire Airport,36.42200089,-105.2900009,8380,,US,NM,Angel Fire,no,KAXX,AXX,AXX,,,,427
34671,29882,KAYE,closed,Fort Devens Moore Army Air Field,42.571961,-71.603766,269,,US,MA,Ayer,no,,,,,https://en.wikipedia.org/wiki/Moore_Army_Air_Field,"KAYE, KAYE, AYE",272
34672,19341,KAYS,small_airport,Waycross Ware County Airport,31.24909973,-82.39550018,142,,US,GA,Waycross,no,KAYS,AYS,AYS,,https://en.wikipedia.org/wiki/Waycross-Ware_County_Airport,,617
34673,19342,KAYX,small_airport,Arnold Air Force Base,35.39260101,-86.08580017,1067,,US,TN,Tullahoma,no,KAYX,TUH,AYX,http://www.arnold.af.mil/,https://en.wikipedia.org/wiki/Arnold_Air_Force_Base,,409
34674,19343,KAZC,small_airport,Colorado City Municipal Airport,36.95919,-113.013166,4874,,US,AZ,Colorado City,no,KAZC,,AZC,,https://en.wikipedia.org/wiki/Colorado_City_Municipal_Airport,L36,961
34675,19344,KAZE,small_airport,Hazlehurst Airport,31.88470078,-82.6473999,255,,US,GA,Hazlehurst,no,KAZE,,AZE,,,,617
34676,3390,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.23490143,-85.55210114,874,,US,MI,Kalamazoo,yes,KAZO,AZO,AZO,,https://en.wikipedia.org/wiki/Kalamazoo-Battle_Creek_International_Airport,,641
34677,19346,KB16,small_airport,Whitfords Airport,43.08029938,-76.53839874,400,,US,NY,Weedsport,no,KB16,,B16,,,,766
34678,19347,KB19,small_airport,Biddeford Municipal Airport,43.4641,-70.472397,157,,US,ME,Biddeford,no,,,B19,,,,262
34679,19348,KB21,small_airport,Sugarloaf Regional Airport,45.085339,-70.216394,885,,US,ME,Carrabassett,no,KB21,,B21,,,,262
34680,3391,KBAB,medium_airport,Beale Air Force Base,39.136101,-121.436996,113,,US,CA,Marysville,no,KBAB,BAB,BAB,,https://en.wikipedia.org/wiki/Beale_Air_Force_Base,,2318
34681,3392,KBAD,medium_airport,Barksdale Air Force Base,32.501801,-93.662697,166,,US,LA,Bossier City,no,KBAD,BAD,BAD,,https://en.wikipedia.org/wiki/Barksdale_Air_Force_Base,,821
34682,3393,KBAF,medium_airport,Westfield-Barnes Regional Airport,42.157799,-72.715599,271,,US,MA,Westfield,no,KBAF,BAF,BAF,,https://en.wikipedia.org/wiki/Westfield-Barnes_Regional_Airport,"Barnes Municipal Airport, Springfield",272
34683,3394,KBAK,medium_airport,Columbus Municipal Airport,39.262386,-85.895576,656,,US,IN,Columbus,no,KBAK,CLU,BAK,,https://en.wikipedia.org/wiki/Columbus_Municipal_Airport_(Indiana),,753
34684,19349,KBAM,small_airport,Battle Mountain Airport,40.59899902,-116.8740005,4532,,US,NV,Battle Mountain,no,KBAM,BAM,BAM,http://www.battlemountainairport.com/default.htm,https://en.wikipedia.org/wiki/Battle_Mountain_Airport,Lander County Airport,382
34685,19350,KBAX,small_airport,Huron County Memorial Airport,43.78020096,-82.98539734,763,,US,MI,Bad Axe,no,KBAX,,BAX,,,E53,641
34686,19351,KBAZ,medium_airport,New Braunfels Municipal Airport,29.7045,-98.042198,651,,US,TX,New Braunfels,no,KBAZ,,BAZ,https://www.nbtexas.org/2393/Airport---KBAZ,https://en.wikipedia.org/wiki/New_Braunfels_Regional_Airport,"3R5, Clear Springs AFB",3625
34687,19352,KBBB,small_airport,Benson Municipal Airport,45.33190155,-95.65059662,1039,,US,MN,Benson,no,KBBB,BBB,BBB,,http://www.iata.org/ps/publications/pages/code-search.aspx,,630
34688,19353,KBBD,medium_airport,Curtis Field,31.17930031,-99.32389832,1827,,US,TX,Brady,no,KBBD,BBD,BBD,,https://en.wikipedia.org/wiki/Curtis_Field,,3625
34689,45961,KBBG,small_airport,Branson Airport,36.532082,-93.200544,1302,,US,MO,Branson,yes,KBBG,BKG,BBG,http://flybranson.com/,https://en.wikipedia.org/wiki/Branson_Airport,,701
34690,19354,KBBP,small_airport,Marlboro County Jetport - H E Avent Field Airport,34.6217,-79.734398,147,,US,SC,Bennettsville,no,KBBP,BTN,BBP,,https://en.wikipedia.org/wiki/Marlboro_County_Jetport,,258
34691,19355,KBBW,small_airport,Broken Bow Municipal Airport,41.43650055,-99.64219666,2547,,US,NE,Broken Bow,no,KBBW,BBW,BBW,,https://en.wikipedia.org/wiki/Broken_Bow_Municipal_Airport,,337
34692,19356,KBCB,small_airport,Virginia Tech Montgomery Executive Airport,37.20759964,-80.40779877,2132,,US,VA,Blacksburg,no,KBCB,BCB,BCB,http://www.vtbcb.com/index.php,https://en.wikipedia.org/wiki/Virginia_Tech_Montgomery_Executive_Airport,,558
34693,19357,KBCE,medium_airport,Bryce Canyon Airport,37.70640183,-112.1449966,7590,,US,UT,Bryce Canyon,no,KBCE,BCE,BCE,http://www.brycecanyonairport.com/,https://en.wikipedia.org/wiki/Bryce_Canyon_Airport,,407
34694,19358,KBCK,small_airport,Black River Falls Area Airport,44.250702,-90.855301,836,,US,WI,Black River Falls,no,KBCK,,BCK,,,,663
34695,19359,KBCT,small_airport,Boca Raton Airport,26.37849998,-80.10769653,13,,US,FL,Boca Raton,no,KBCT,BCT,BCT,,https://en.wikipedia.org/wiki/Boca_Raton_Airport,,1215
34696,3395,KBDE,medium_airport,Baudette International Airport,48.72840118,-94.61219788,1086,,US,MN,Baudette,no,KBDE,BDE,BDE,,https://en.wikipedia.org/wiki/Baudette_International_Airport,,630
34697,19360,KBDG,small_airport,Blanding Municipal Airport,37.58330154,-109.4830017,5868,,US,UT,Blanding,no,KBDG,BDG,BDG,,https://en.wikipedia.org/wiki/Blanding_Municipal_Airport,,407
34698,16496,KBDJ,small_airport,Boulder Junction Payzer Airport,46.13740158,-89.64600372,1666,,US,WI,Boulder Junction,no,KBDJ,,BDJ,,https://en.wikipedia.org/wiki/Boulder_Junction_Airport,,663
34699,3396,KBDL,medium_airport,Bradley International Airport,41.93851,-72.688066,173,,US,CT,Hartford,yes,KBDL,BDL,BDL,http://www.bradleyairport.com/,https://en.wikipedia.org/wiki/Bradley_International_Airport,"HFD, Hartford",168
34700,16497,KBDN,small_airport,Bend Municipal Airport,44.09479904,-121.2009964,3460,,US,OR,Bend,no,KBDN,,BDN,http://www.bend.or.us/index.aspx?page=47,https://en.wikipedia.org/wiki/Bend_Municipal_Airport,"KAEB, AEB, S07",609
34701,19361,KBDQ,small_airport,Morrilton Municipal Airport,35.1362,-92.713501,321,,US,AR,Morrilton,no,KBDQ,,BDQ,,,,494
34702,3397,KBDR,medium_airport,Igor I Sikorsky Memorial Airport,41.16350174,-73.12619781,9,,US,CT,Bridgeport,yes,KBDR,BDR,BDR,,https://en.wikipedia.org/wiki/Sikorsky_Memorial_Airport,,168
34703,16498,KBDU,small_airport,Boulder Municipal Airport,40.03939819,-105.2259979,5288,,US,CO,Boulder,no,KBDU,WBU,BDU,http://www.bouldercolorado.gov/index.php?option=com_content&view=article&id=201&Itemid=740,https://en.wikipedia.org/wiki/Boulder_Municipal_Airport,"K1V5, 1V5",608
34704,29727,KBDX,closed,Broadus Airport,45.43330002,-105.4169998,3031,,US,MT,,no,,,,,,"KBDX, KBDX, BDX",415
34705,19362,KBE,seaplane_base,Bell Island Hot Springs Seaplane Base,55.92910004,-131.5720062,,,US,AK,Bell Island,no,KBE,KBE,KBE,,,,1039
34706,18730,KBEA,small_airport,Beeville Municipal Airport,28.36190033,-97.79100037,268,,US,TX,Beeville,no,KBEA,,BEA,,,Formerly 3R0,3625
34707,19363,KBEC,small_airport,Beech Factory Airport,37.69449997,-97.21499634,1408,,US,KS,Wichita,no,KBEC,BEC,BEC,,https://en.wikipedia.org/wiki/Beech_Factory_Airport,,519
34708,3398,KBED,medium_airport,Laurence G Hanscom Field,42.47000122,-71.28900146,133,,US,MA,Bedford,no,KBED,BED,BED,http://www.massport.com/hansc/,https://en.wikipedia.org/wiki/Hanscom_Field,Hanscom Air Force Base,272
34709,19364,KBEH,small_airport,Southwest Michigan Regional Airport,42.12860107,-86.42849731,643,,US,MI,Benton Harbor,no,KBEH,BEH,BEH,http://www.swmiairport.com/1201.html,https://en.wikipedia.org/wiki/Southwest_Michigan_Regional_Airport,"Ross Field, Twin Cities Airport, St. Joseph City",641
34710,19365,KBFA,small_airport,Boyne Mountain Airport,45.16579819,-84.92410278,719,,US,MI,Boyne Falls,no,KBFA,,BFA,,,,641
34711,3399,KBFD,medium_airport,Bradford Regional Airport,41.80310059,-78.64009857,2143,,US,PA,Bradford,yes,KBFD,BFD,BFD,,https://en.wikipedia.org/wiki/Bradford_Regional_Airport,,1004
34712,19366,KBFE,small_airport,Terry County Airport,33.17309952,-102.1930008,3264,,US,TX,Brownfield,no,KBFE,,BFE,,,,3625
34713,3400,KBFF,medium_airport,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,3967,,US,NE,Scottsbluff,yes,KBFF,BFF,BFF,,https://en.wikipedia.org/wiki/Western_Nebraska_Regional_Airport,William B. Heilig Field,337
34714,3401,KBFI,medium_airport,Boeing Field King County International Airport,47.529999,-122.302002,21,,US,WA,Seattle,yes,KBFI,BFI,BFI,,https://en.wikipedia.org/wiki/Boeing_Field,,704
34715,19367,KBFK,small_airport,Buffalo Municipal Airport,36.86330032,-99.61869812,1822,,US,OK,Buffalo,no,KBFK,,BFK,http://www.buffalooklahoma.com/Airport.html,https://en.wikipedia.org/wiki/Buffalo_Municipal_Airport_(Oklahoma),OK57,674
34716,3402,KBFL,medium_airport,Meadows Field,35.433601,-119.056999,510,,US,CA,Bakersfield,yes,KBFL,BFL,BFL,,https://en.wikipedia.org/wiki/Meadows_Field_Airport,,2318
34717,3403,KBFM,medium_airport,Mobile Downtown Airport,30.62680054,-88.06809998,26,,US,AL,Mobile,no,KBFM,BFM,BFM,,https://en.wikipedia.org/wiki/Mobile_Downtown_Airport,,458
34718,19368,KBFR,small_airport,Virgil I Grissom Municipal Airport,38.84000015,-86.44539642,727,,US,IN,Bedford,no,KBFR,BFR,BFR,,https://en.wikipedia.org/wiki/Virgil_I._Grissom_Municipal_Airport,,753
34719,19369,KBFW,closed,Silver Bay Municipal Airport,47.249001,-91.415604,1089,,US,MN,Silver Bay,no,,,,,,"KBFW, KBFW, BFW",630
34720,19370,KBGD,small_airport,Hutchinson County Airport,35.70090103,-101.3939972,3055,,US,TX,Borger,no,KBGD,BGD,BGD,http://www.hutchinsoncountyairport.com/,https://en.wikipedia.org/wiki/Hutchinson_County_Airport,,3625
34721,19371,KBGE,small_airport,Decatur County Industrial Air Park,30.9715004,-84.63739777,141,,US,GA,Bainbridge,no,KBGE,BGE,BGE,http://bainbridgega.com/chamber/airport.shtml,https://en.wikipedia.org/wiki/Decatur_County_Industrial_Air_Park,,617
34722,19372,KBGF,small_airport,Winchester Municipal Airport,35.17750168,-86.06620026,979,,US,TN,Winchester,no,KBGF,,BGF,,,,409
34723,3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636,,US,NY,Binghamton,yes,KBGM,BGM,BGM,http://binghamtonairport.com/,https://en.wikipedia.org/wiki/Greater_Binghamton_Airport,"Broome County Airport, Edwin A Link Field",766
34724,3405,KBGR,medium_airport,Bangor International Airport,44.8074,-68.828102,192,,US,ME,Bangor,yes,KBGR,BGR,BGR,,https://en.wikipedia.org/wiki/Bangor_International_Airport,,262
34726,19373,KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,83,,US,ME,Bar Harbor,yes,KBHB,BHB,BHB,,https://en.wikipedia.org/wiki/Hancock_County-Bar_Harbor_Airport,,262
34727,19374,KBHC,small_airport,Baxley Municipal Airport,31.71380043,-82.39379883,201,,US,GA,Baxley,no,KBHC,,BHC,,,,617
34728,19375,KBHK,small_airport,Baker Municipal Airport,46.347599,-104.259002,2975,,US,MT,Baker,no,KBHK,,BHK,,,3U6,415
34729,3406,KBHM,medium_airport,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,650,,US,AL,Birmingham,yes,KBHM,BHM,BHM,http://www.flybirmingham.com/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),,458
34730,16500,KBID,small_airport,Block Island State Airport,41.16809845,-71.57779694,108,,US,RI,Block Island,yes,KBID,BID,BID,http://www.blockislandri.net/blockislandairport.htm,https://en.wikipedia.org/wiki/Block_Island_State_Airport,,40
34731,19376,KBIE,small_airport,Beatrice Municipal Airport,40.30130005,-96.75409698,1324,,US,NE,Beatrice,yes,KBIE,BIE,BIE,http://beatriceairport.com/,,,337
34732,3407,KBIF,medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,3946,,US,TX,Fort Bliss/El Paso,no,KBIF,BIF,BIF,https://www.bliss.army.mil/biggs/,https://en.wikipedia.org/wiki/Biggs_Army_Airfield,Fort Bliss,3625
34733,19377,KBIH,medium_airport,Eastern Sierra Regional Airport,37.37310028,-118.3639984,4124,,US,CA,Bishop,no,KBIH,BIH,BIH,http://www.inyocounty.us/Airport/index.html,https://en.wikipedia.org/wiki/Eastern_Sierra_Regional_Airport,,2318
34734,19378,KBIJ,small_airport,Early County Airport,31.39749908,-84.89479828,214,,US,GA,Blakely,no,KBIJ,,BIJ,,,,617
34735,3408,KBIL,medium_airport,Billings Logan International Airport,45.807701,-108.542999,3652,,US,MT,Billings,yes,KBIL,BIL,BIL,,https://en.wikipedia.org/wiki/Billings_Logan_International_Airport,,415
34736,3409,KBIS,medium_airport,Bismarck Municipal Airport,46.77270126,-100.7460022,1661,,US,ND,Bismarck,yes,KBIS,BIS,BIS,http://bismarckairport.com/,https://en.wikipedia.org/wiki/Bismarck_Municipal_Airport,,333
34737,19379,KBIV,small_airport,West Michigan Regional Airport,42.742901,-86.107399,698,,US,MI,Holland,no,KBIV,,BIV,http://westmichiganregionalairport.com/,https://en.wikipedia.org/wiki/West_Michigan_Regional_Airport,Tulip City Airport,641
34738,3410,KBIX,medium_airport,Keesler Air Force Base,30.41040039,-88.92440033,33,,US,MS,Biloxi,no,KBIX,BIX,BIX,,https://en.wikipedia.org/wiki/Keesler_Air_Force_Base,,343
34739,3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.90879822,-105.1169968,5673,,US,CO,Denver,no,KBJC,BJC,BJC,,https://en.wikipedia.org/wiki/Rocky_Mountain_Metropolitan_Airport,"Jefferson County Airport, Jeffco Airport",608
34740,19380,KBJI,medium_airport,Bemidji Regional Airport,47.50939941,-94.93370056,1391,,US,MN,Bemidji,no,KBJI,BJI,BJI,http://www.bemidjiairport.org/,https://en.wikipedia.org/wiki/Bemidji_Regional_Airport,,630
34741,19381,KBJJ,small_airport,Wayne County Airport,40.87480164,-81.88829803,1136,,US,OH,Wooster,no,KBJJ,BJJ,BJJ,http://www.woosterwaynecountyairport.com/,https://en.wikipedia.org/wiki/Wayne_County_Airport_(Ohio),,904
34742,19382,KBKD,small_airport,Stephens County Airport,32.71900177,-98.89099884,1284,,US,TX,Breckenridge,no,KBKD,BKD,BKD,,,,3625
34743,3412,KBKE,medium_airport,Baker City Municipal Airport,44.83729935,-117.8089981,3373,,US,OR,Baker City,no,KBKE,BKE,BKE,http://www.bakeraircraft.com/,https://en.wikipedia.org/wiki/Baker_City_Municipal_Airport,,609
34744,3413,KBKF,medium_airport,Buckley Space Force Base,39.701698,-104.751999,5662,,US,CO,Aurora,no,KBKF,BFK,BKF,https://www.buckley.spaceforce.mil/,https://en.wikipedia.org/wiki/Buckley_Space_Force_Base,"Buckley AFB, Buckley ANGB, Denver NAS, Buckley Field, Demolition Bombing Range–Lowry Auxiliary Field",608
34745,3414,KBKL,medium_airport,Burke Lakefront Airport,41.51750183,-81.6832962,583,,US,OH,Cleveland,no,KBKL,BKL,BKL,http://www.clevelandairport.com/site/470/default.aspx,https://en.wikipedia.org/wiki/Cleveland_Burke_Lakefront_Airport,,904
34746,18839,KBKN,small_airport,Blackwell Tonkawa Municipal Airport,36.74509811,-97.34960175,1030,,US,OK,Blackwell,no,KBKN,,BKN,,,Formerly 4O3,674
34747,19383,KBKS,small_airport,Brooks County Airport,27.20680046,-98.12120056,113,,US,TX,Falfurrias,no,KBKS,,BKS,,,,3625
34748,19384,KBKT,small_airport,Allen C Perkinson Blackstone Army Air Field,37.07419968,-77.95749664,439,,US,VA,Blackstone,no,KBKT,BKT,BKT,,https://en.wikipedia.org/wiki/Blackstone_Army_Airfield,,558
34749,19385,KBKV,small_airport,Hernando County Airport,28.47360039,-82.45539856,76,,US,FL,Brooksville,no,KBKV,,BKV,,https://en.wikipedia.org/wiki/Hernando_County_Airport,,1215
34750,3415,KBKW,medium_airport,Raleigh County Memorial Airport,37.78730011,-81.12419891,2504,,US,WV,Beckley,yes,KBKW,BKW,BKW,,https://en.wikipedia.org/wiki/Beckley_Raleigh_County_Memorial_Airport,,148
34751,19386,KBKX,small_airport,Brookings Regional Airport,44.304798,-96.816902,1648,,US,SD,Brookings,no,KBKX,BKX,BKX,,https://en.wikipedia.org/wiki/Brookings_Regional_Airport,,230
34752,19387,KBLF,medium_airport,Mercer County Airport,37.295799,-81.207703,2857,,US,WV,Bluefield,yes,KBLF,BLF,BLF,,https://en.wikipedia.org/wiki/Mercer_County_Airport_(West_Virginia),,148
34753,19388,KBLH,medium_airport,Blythe Airport,33.61920166,-114.7170029,399,,US,CA,Blythe,no,KBLH,BLH,BLH,,https://en.wikipedia.org/wiki/Blythe_Airport,,2318
34754,3416,KBLI,medium_airport,Bellingham International Airport,48.7928009,-122.538002,170,,US,WA,Bellingham,yes,KBLI,BLI,BLI,,https://en.wikipedia.org/wiki/Bellingham_International_Airport,,704
34755,19389,KBLM,small_airport,Monmouth Executive Airport,40.18690109,-74.12490082,153,,US,NJ,Belmar/Farmingdale,no,KBLM,BLM,BLM,,https://en.wikipedia.org/wiki/Monmouth_Executive_Airport,,461
34756,19390,KBLU,small_airport,Blue Canyon Nyack Airport,39.27500153,-120.7099991,5284,,US,CA,Emigrant Gap,no,KBLU,BLU,BLU,,https://en.wikipedia.org/wiki/Blue_Canyon_%E2%80%93_Nyack_Airport,,2318
34757,3417,KBLV,medium_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,459,,US,IL,Belleville,yes,KBLV,BLV,BLV,,https://en.wikipedia.org/wiki/Scott_Air_Force_Base,Scott Air Force Base,1049
34759,19391,KBMC,small_airport,Brigham City Regional Airport,41.552399,-112.061996,4229,,US,UT,Brigham City,no,KBMC,BMC,BMC,http://brighamcity.utah.gov/airport.htm,https://en.wikipedia.org/wiki/Brigham_City_Airport#References,Brigham City Airport,407
34760,3418,KBMG,medium_airport,Monroe County Airport,39.14599991,-86.61669922,846,,US,IN,Bloomington,no,KBMG,BMG,BMG,,https://en.wikipedia.org/wiki/Monroe_County_Airport_(Indiana),,753
34761,3419,KBMI,medium_airport,Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901,871,,US,IL,Bloomington/Normal,yes,KBMI,BMI,BMI,,https://en.wikipedia.org/wiki/Central_Illinois_Regional_Airport,,1049
34762,19392,KBML,small_airport,Berlin Regional Airport,44.57540131,-71.17590332,1161,,US,NH,Berlin,no,KBML,BML,BML,,https://en.wikipedia.org/wiki/Berlin_Municipal_Airport,,208
34763,19393,KBMQ,small_airport,Burnet Municipal Airport/Kate Craddock Field,30.738899,-98.238602,1284,,US,TX,Burnet,no,KBMQ,,BMQ,,,,3625
34764,19394,KBMT,small_airport,Beaumont Municipal Airport,30.070635,-94.215746,32,,US,TX,Beaumont,no,KBMT,BMT,BMT,https://beaumonttexas.gov/beaumont-municipal-airport/,https://en.wikipedia.org/wiki/Beaumont_Municipal_Airport,"beaumont, beaumont municipal",3625
34765,3420,KBNA,large_airport,Nashville International Airport,36.12450027,-86.67819977,599,,US,TN,Nashville,yes,KBNA,BNA,BNA,,https://en.wikipedia.org/wiki/Nashville_International_Airport,,409
34766,19395,KBNG,small_airport,Banning Municipal Airport,33.922548,-116.850672,2219,,US,CA,Banning,no,KBNG,BNG,BNG,http://www.ci.banning.ca.us/index.aspx?NID=23,https://en.wikipedia.org/wiki/Banning_Municipal_Airport,banning,2318
34767,19396,KBNL,small_airport,Barnwell Regional Airport,33.25780106,-81.38829803,246,,US,SC,Barnwell,no,KBNL,BNL,BNL,http://www.barnwellregionalairport.com/Home_Page.php,https://en.wikipedia.org/wiki/Barnwell_Regional_Airport,,258
34768,19397,KBNO,medium_airport,Burns Municipal Airport,43.590463,-118.955154,4148,,US,OR,Burns,no,KBNO,BNO,BNO,http://www.ci.burns.or.us/airport.html,https://en.wikipedia.org/wiki/Burns_Municipal_Airport,,609
34769,19398,KBNW,small_airport,Boone Municipal Airport,42.04959869,-93.84760284,1160,,US,IA,Boone,no,KBNW,BNW,BNW,,,,397
